Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 09.10.2023 02:49:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
00361100000;"Kassel, documenta-Stadt";"SB";00535;"Schule am Heideweg";719;510;209;0;369;0;;;7;362;1,9;98,1;126;103;54;35;13;26;3;;;;;;;;;;2;;;;;;;0;;;;;0;34,8;28,5;14,9;9,7;3,6;7,2;0,8;;;;;;;;;;0,6;;;;;;;0,0;;;;;0,0;4;365;1,1;98,9;116;101;50;40;11;30;3;4;4;1;0;0;0;1;0;0;3;0;0;1;0;;;;;;;;;31,8;27,7;13,7;11,0;3,0;8,2;0,8;1,1;1,1;0,3;0,0;0,0;0,0;0,3;0,0;0,0;0,8;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:33:51;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00536;"Schule am Heideweg";748;539;209;0;399;3;;;7;392;1,8;98,2;93;159;80;20;10;16;8;;;;;;;;;;6;;;;;;;0;;;;;0;23,7;40,6;20,4;5,1;2,6;4,1;2,0;;;;;;;;;;1,5;;;;;;;0,0;;;;;0,0;6;393;1,5;98,5;89;151;69;23;14;28;4;2;2;0;1;0;1;1;0;0;5;0;0;2;1;;;;;;;;;22,6;38,4;17,6;5,9;3,6;7,1;1,0;0,5;0,5;0,0;0,3;0,0;0,3;0,3;0,0;0,0;1,3;0,0;0,0;0,5;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:55:06;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00611;"Schule am Heideweg";1044;687;357;0;373;4;;;7;366;1,9;98,1;127;73;54;52;17;17;20;;;;;;;;;;6;;;;;;;0;;;;;0;34,7;19,9;14,8;14,2;4,6;4,6;5,5;;;;;;;;;;1,6;;;;;;;0,0;;;;;0,0;2;371;0,5;99,5;117;64;66;56;18;15;19;5;4;0;0;0;0;1;0;0;2;0;1;3;0;;;;;;;;;31,5;17,3;17,8;15,1;4,9;4,0;5,1;1,3;1,1;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,5;0,0;0,3;0,8;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:10:23;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00621;"Ev. Gemeindehaus Emmauskirche";1104;792;312;0;559;6;;;7;552;1,3;98,7;246;145;63;49;19;15;10;;;;;;;;;;3;;;;;;;1;;;;;1;44,6;26,3;11,4;8,9;3,4;2,7;1,8;;;;;;;;;;0,5;;;;;;;0,2;;;;;0,2;7;552;1,3;98,7;230;119;76;59;24;11;11;9;2;1;1;0;1;0;1;1;4;1;0;1;0;;;;;;;;;41,7;21,6;13,8;10,7;4,3;2,0;2,0;1,6;0,4;0,2;0,2;0,0;0,2;0,0;0,2;0,2;0,7;0,2;0,0;0,2;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:19:01;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00622;"Ev. Gemeindehaus Emmauskirche";1038;760;278;0;527;5;;;4;523;0,8;99,2;201;122;75;50;37;19;13;;;;;;;;;;6;;;;;;;0;;;;;0;38,4;23,3;14,3;9,6;7,1;3,6;2,5;;;;;;;;;;1,1;;;;;;;0,0;;;;;0,0;4;523;0,8;99,2;196;109;70;56;34;25;10;3;3;3;1;1;0;0;0;0;9;0;0;3;0;;;;;;;;;37,5;20,8;13,4;10,7;6,5;4,8;1,9;0,6;0,6;0,6;0,2;0,2;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,6;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:49:34;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00711;"Fridtjof-Nansen-Schule";863;578;285;0;342;4;;;11;331;3,2;96,8;94;58;67;67;20;18;7;;;;;;;;;;0;;;;;;;0;;;;;0;28,4;17,5;20,2;20,2;6,0;5,4;2,1;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;8;334;2,3;97,7;96;50;52;70;26;22;5;4;4;0;1;0;0;0;0;0;0;0;0;4;0;;;;;;;;;28,7;15,0;15,6;21,0;7,8;6,6;1,5;1,2;1,2;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:17:54;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00712;"Turnhalle der Fridtjof-Nansen-Schule";837;740;97;0;245;0;;;8;237;3,3;96,7;35;17;42;116;3;11;11;;;;;;;;;;2;;;;;;;0;;;;;0;14,8;7,2;17,7;48,9;1,3;4,6;4,6;;;;;;;;;;0,8;;;;;;;0,0;;;;;0,0;8;237;3,3;96,7;38;22;35;112;3;11;9;4;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;;;;;16,0;9,3;14,8;47,3;1,3;4,6;3,8;1,7;0,4;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:19:09;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00713;"Turnhalle der Fridtjof-Nansen-Schule";706;626;80;0;210;2;;;8;202;3,8;96,2;29;17;27;100;5;15;5;;;;;;;;;;4;;;;;;;0;;;;;0;14,4;8,4;13,4;49,5;2,5;7,4;2,5;;;;;;;;;;2,0;;;;;;;0,0;;;;;0,0;6;204;2,9;97,1;29;13;28;101;6;13;5;1;0;0;1;0;1;1;0;0;3;0;1;1;0;;;;;;;;;14,2;6,4;13,7;49,5;2,9;6,4;2,5;0,5;0,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;1,5;0,0;0,5;0,5;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:26:37;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00714;"Turnhalle der Fridtjof-Nansen-Schule";823;587;236;0;293;0;;;4;289;1,4;98,6;60;58;60;66;8;24;11;;;;;;;;;;2;;;;;;;0;;;;;0;20,8;20,1;20,8;22,8;2,8;8,3;3,8;;;;;;;;;;0,7;;;;;;;0,0;;;;;0,0;2;291;0,7;99,3;59;63;53;65;10;19;9;8;2;1;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;;20,3;21,6;18,2;22,3;3,4;6,5;3,1;2,7;0,7;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,3;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:18:58;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00715;"Fridtjof-Nansen-Schule";575;406;169;0;237;3;;;4;233;1,7;98,3;72;48;31;56;9;12;4;;;;;;;;;;1;;;;;;;0;;;;;0;30,9;20,6;13,3;24,0;3,9;5,2;1,7;;;;;;;;;;0,4;;;;;;;0,0;;;;;0,0;5;232;2,1;97,9;79;42;31;56;5;10;2;1;0;2;0;0;0;1;1;0;1;0;0;1;0;;;;;;;;;34,1;18,1;13,4;24,1;2,2;4,3;0,9;0,4;0,0;0,9;0,0;0,0;0,0;0,4;0,4;0,0;0,4;0,0;0,0;0,4;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:01:32;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00811;"Grundschule Harleshausen";861;573;288;0;331;5;;;5;326;1,5;98,5;105;94;40;49;15;16;7;;;;;;;;;;0;;;;;;;0;;;;;0;32,2;28,8;12,3;15,0;4,6;4,9;2,1;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;5;326;1,5;98,5;102;89;36;48;20;15;2;2;3;0;2;0;0;1;2;0;1;0;0;3;0;;;;;;;;;31,3;27,3;11,0;14,7;6,1;4,6;0,6;0,6;0,9;0,0;0,6;0,0;0,0;0,3;0,6;0,0;0,3;0,0;0,0;0,9;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:00:27;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00812;"SVH Clubhaus Harleshausen";931;593;338;0;358;3;;;3;355;0,8;99,2;115;82;57;38;24;20;16;;;;;;;;;;3;;;;;;;0;;;;;0;32,4;23,1;16,1;10,7;6,8;5,6;4,5;;;;;;;;;;0,8;;;;;;;0,0;;;;;0,0;3;355;0,8;99,2;122;79;50;35;24;18;11;4;4;0;1;0;0;0;0;0;5;0;0;2;0;;;;;;;;;34,4;22,3;14,1;9,9;6,8;5,1;3,1;1,1;1,1;0,0;0,3;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,6;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:36:49;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00813;"Grundschule Harleshausen";1014;658;356;0;453;2;;;8;445;1,8;98,2;150;131;74;34;18;24;13;;;;;;;;;;1;;;;;;;0;;;;;0;33,7;29,4;16,6;7,6;4,0;5,4;2,9;;;;;;;;;;0,2;;;;;;;0,0;;;;;0,0;5;448;1,1;98,9;145;118;80;39;24;23;11;2;3;0;0;0;0;0;0;0;0;0;0;2;1;;;;;;;;;32,4;26,3;17,9;8,7;5,4;5,1;2,5;0,4;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:25:22;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00814;"Grundschule Harleshausen";857;614;243;0;384;7;;;10;374;2,6;97,4;106;96;66;39;23;21;16;;;;;;;;;;5;;;;;;;2;;;;;0;28,3;25,7;17,6;10,4;6,1;5,6;4,3;;;;;;;;;;1,3;;;;;;;0,5;;;;;0,0;8;376;2,1;97,9;102;97;60;37;21;21;12;6;7;1;0;0;0;1;1;0;6;2;1;1;0;;;;;;;;;27,1;25,8;16,0;9,8;5,6;5,6;3,2;1,6;1,9;0,3;0,0;0,0;0,0;0,3;0,3;0,0;1,6;0,5;0,3;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:57:09;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00815;"Ernst-Leinius-Schule";699;599;100;0;253;0;;;8;245;3,2;96,8;76;29;37;68;11;16;6;;;;;;;;;;2;;;;;;;0;;;;;0;31,0;11,8;15,1;27,8;4,5;6,5;2,4;;;;;;;;;;0,8;;;;;;;0,0;;;;;0,0;4;249;1,6;98,4;64;30;40;68;11;14;6;8;1;0;0;0;0;0;1;4;2;0;0;0;0;;;;;;;;;25,7;12,0;16,1;27,3;4,4;5,6;2,4;3,2;0,4;0,0;0,0;0,0;0,0;0,0;0,4;1,6;0,8;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:30:37;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00821;"Schule Jungfernkopf";1074;716;358;0;471;0;;;4;467;0,8;99,2;171;116;78;42;29;13;18;;;;;;;;;;0;;;;;;;0;;;;;0;36,6;24,8;16,7;9,0;6,2;2,8;3,9;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;0;471;0,0;100,0;176;98;76;43;33;18;11;4;5;3;0;0;1;0;0;0;1;0;0;1;1;;;;;;;;;37,4;20,8;16,1;9,1;7,0;3,8;2,3;0,8;1,1;0,6;0,0;0,0;0,2;0,0;0,0;0,0;0,2;0,0;0,0;0,2;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:31:02;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00822;"Ernst-Leinius-Schule";1317;981;336;0;585;5;;;8;577;1,4;98,6;170;146;113;73;27;23;18;;;;;;;;;;7;;;;;;;0;;;;;0;29,5;25,3;19,6;12,7;4,7;4,0;3,1;;;;;;;;;;1,2;;;;;;;0,0;;;;;0,0;5;580;0,9;99,1;171;137;97;79;26;27;12;6;9;3;0;0;1;1;0;0;8;0;0;1;2;;;;;;;;;29,5;23,6;16,7;13,6;4,5;4,7;2,1;1,0;1,6;0,5;0,0;0,0;0,2;0,2;0,0;0,0;1,4;0,0;0,0;0,2;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:30:33;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00823;"Ev. Gemeindehaus Erlöserkirche";892;639;253;0;371;2;;;11;360;3,0;97,0;105;82;87;44;13;21;8;;;;;;;;;;0;;;;;;;0;;;;;0;29,2;22,8;24,2;12,2;3,6;5,8;2,2;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;4;367;1,1;98,9;115;80;73;46;10;22;8;3;4;1;2;0;1;1;0;0;1;0;0;0;0;;;;;;;;;31,3;21,8;19,9;12,5;2,7;6,0;2,2;0,8;1,1;0,3;0,5;0,0;0,3;0,3;0,0;0,0;0,3;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:17:28;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00824;"Ev. Gemeindehaus Erlöserkirche";762;574;188;0;388;6;;;4;384;1,0;99,0;108;114;75;30;16;29;10;;;;;;;;;;2;;;;;;;0;;;;;0;28,1;29,7;19,5;7,8;4,2;7,6;2,6;;;;;;;;;;0,5;;;;;;;0,0;;;;;0,0;3;385;0,8;99,2;107;100;67;37;15;32;11;5;3;1;1;0;3;0;0;1;0;1;0;1;0;;;;;;;;;27,8;26,0;17,4;9,6;3,9;8,3;2,9;1,3;0,8;0,3;0,3;0,0;0,8;0,0;0,0;0,3;0,0;0,3;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:11:28;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00825;"Ev. Gemeindehaus Erlöserkirche";845;589;256;0;374;2;;;11;363;2,9;97,1;107;90;75;46;14;14;14;;;;;;;;;;3;;;;;;;0;;;;;0;29,5;24,8;20,7;12,7;3,9;3,9;3,9;;;;;;;;;;0,8;;;;;;;0,0;;;;;0,0;11;363;2,9;97,1;100;75;74;51;13;21;9;8;5;2;1;0;0;1;0;0;2;0;0;1;0;;;;;;;;;27,5;20,7;20,4;14,0;3,6;5,8;2,5;2,2;1,4;0,6;0,3;0,0;0,0;0,3;0,0;0,0;0,6;0,0;0,0;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:20:45;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00831;"Ev. Gemeindehaus Paul-Gerhardt-Kirche";978;725;253;0;435;1;;;4;431;0,9;99,1;122;84;95;72;15;25;16;;;;;;;;;;0;;;;;;;2;;;;;0;28,3;19,5;22,0;16,7;3,5;5,8;3,7;;;;;;;;;;0,0;;;;;;;0,5;;;;;0,0;4;431;0,9;99,1;114;80;86;78;18;26;10;5;1;3;2;0;1;2;0;1;1;0;0;2;1;;;;;;;;;26,5;18,6;20,0;18,1;4,2;6,0;2,3;1,2;0,2;0,7;0,5;0,0;0,2;0,5;0,0;0,2;0,2;0,0;0,0;0,5;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:24:55;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00911;"Ernst-Leinius-Schule";705;536;169;0;311;1;;;6;305;1,9;98,1;88;67;58;47;9;18;10;;;;;;;;;;6;;;;;;;1;;;;;1;28,9;22,0;19,0;15,4;3,0;5,9;3,3;;;;;;;;;;2,0;;;;;;;0,3;;;;;0,3;5;306;1,6;98,4;79;62;58;50;14;14;11;6;3;0;0;0;1;0;0;0;8;0;0;0;0;;;;;;;;;25,8;20,3;19,0;16,3;4,6;4,6;3,6;2,0;1,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:48:12;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00912;"Ev. Gemeindehaus Paul-Gerhardt-Kirche";532;496;36;0;127;0;;;5;122;3,9;96,1;24;8;34;34;0;10;12;;;;;;;;;;0;;;;;;;0;;;;;0;19,7;6,6;27,9;27,9;0,0;8,2;9,8;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;5;122;3,9;96,1;24;5;31;36;0;5;7;5;6;3;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;19,7;4,1;25,4;29,5;0,0;4,1;5,7;4,1;4,9;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:08:31;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00913;"Nachbarschaftstreff Kirchditmold";754;582;172;0;301;3;;;12;289;4,0;96,0;50;60;62;57;10;31;16;;;;;;;;;;2;;;;;;;1;;;;;0;17,3;20,8;21,5;19,7;3,5;10,7;5,5;;;;;;;;;;0,7;;;;;;;0,3;;;;;0,0;4;297;1,3;98,7;51;53;64;57;9;33;10;10;2;0;0;0;2;1;1;0;1;1;1;1;0;;;;;;;;;17,2;17,8;21,5;19,2;3,0;11,1;3,4;3,4;0,7;0,0;0,0;0,0;0,7;0,3;0,3;0,0;0,3;0,3;0,3;0,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:44:28;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00914;"Clubhaus Spielverein 06";680;498;182;0;290;2;;;8;282;2,8;97,2;80;58;63;49;6;18;8;;;;;;;;;;0;;;;;;;0;;;;;0;28,4;20,6;22,3;17,4;2,1;6,4;2,8;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;9;281;3,1;96,9;85;50;63;40;4;11;7;6;3;1;3;0;0;1;0;0;5;0;0;2;0;;;;;;;;;30,2;17,8;22,4;14,2;1,4;3,9;2,5;2,1;1,1;0,4;1,1;0,0;0,0;0,4;0,0;0,0;1,8;0,0;0,0;0,7;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:43:57;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00921;"Grundschule Kirchditmold";786;456;330;0;336;2;;;3;333;0,9;99,1;81;130;59;27;8;21;6;;;;;;;;;;1;;;;;;;0;;;;;0;24,3;39,0;17,7;8,1;2,4;6,3;1,8;;;;;;;;;;0,3;;;;;;;0,0;;;;;0,0;1;335;0,3;99,7;90;111;48;29;6;33;5;4;2;2;0;0;0;1;0;0;1;0;0;2;1;;;;;;;;;26,9;33,1;14,3;8,7;1,8;9,9;1,5;1,2;0,6;0,6;0,0;0,0;0,0;0,3;0,0;0,0;0,3;0,0;0,0;0,6;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:36:12;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00922;"Friedrich-List-Schule";857;583;274;0;391;5;;;12;379;3,1;96,9;106;111;71;25;15;27;20;;;;;;;;;;4;;;;;;;0;;;;;0;28,0;29,3;18,7;6,6;4,0;7,1;5,3;;;;;;;;;;1,1;;;;;;;0,0;;;;;0,0;9;382;2,3;97,7;101;101;72;32;15;24;12;5;8;1;0;0;3;0;0;0;5;1;0;1;1;;;;;;;;;26,4;26,4;18,8;8,4;3,9;6,3;3,1;1,3;2,1;0,3;0,0;0,0;0,8;0,0;0,0;0,0;1,3;0,3;0,0;0,3;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:02:00;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00923;"Friedrich-List-Schule";961;752;209;0;416;2;;;5;411;1,2;98,8;78;110;87;57;10;51;16;;;;;;;;;;1;;;;;;;1;;;;;0;19,0;26,8;21,2;13,9;2,4;12,4;3,9;;;;;;;;;;0,2;;;;;;;0,2;;;;;0,0;4;412;1,0;99,0;76;106;79;57;12;51;9;8;3;0;0;1;1;0;0;1;1;3;0;3;1;;;;;;;;;18,4;25,7;19,2;13,8;2,9;12,4;2,2;1,9;0,7;0,0;0,0;0,2;0,2;0,0;0,0;0,2;0,2;0,7;0,0;0,7;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:55:00;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00924;"Grundschule Kirchditmold";935;657;278;0;519;8;;;3;516;0,6;99,4;127;220;86;19;15;38;7;;;;;;;;;;3;;;;;;;1;;;;;0;24,6;42,6;16,7;3,7;2,9;7,4;1,4;;;;;;;;;;0,6;;;;;;;0,2;;;;;0,0;5;514;1,0;99,0;117;201;91;20;23;38;4;2;1;1;2;1;1;1;3;0;4;1;0;2;1;;;;;;;;;22,8;39,1;17,7;3,9;4,5;7,4;0,8;0,4;0,2;0,2;0,4;0,2;0,2;0,2;0,6;0,0;0,8;0,2;0,0;0,4;0,2;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:33:55;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00925;"Grundschule Kirchditmold";808;537;271;0;395;7;;;5;390;1,3;98,7;86;149;79;26;10;21;10;;;;;;;;;;8;;;;;;;1;;;;;0;22,1;38,2;20,3;6,7;2,6;5,4;2,6;;;;;;;;;;2,1;;;;;;;0,3;;;;;0,0;7;388;1,8;98,2;78;139;59;28;25;25;6;5;2;0;2;2;0;0;0;0;8;0;1;5;3;;;;;;;;;20,1;35,8;15,2;7,2;6,4;6,4;1,5;1,3;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;2,1;0,0;0,3;1,3;0,8;;;;;;;;;"";"";"";"";1;1;2023-10-08 20:19:06;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";00926;"Grundschule Kirchditmold";766;505;261;0;332;4;;;7;325;2,1;97,9;73;108;62;24;13;35;7;;;;;;;;;;1;;;;;;;2;;;;;0;22,5;33,2;19,1;7,4;4,0;10,8;2,2;;;;;;;;;;0,3;;;;;;;0,6;;;;;0,0;7;325;2,1;97,9;75;98;52;22;16;40;5;3;2;1;1;0;1;0;0;0;1;1;0;6;1;;;;;;;;;23,1;30,2;16,0;6,8;4,9;12,3;1,5;0,9;0,6;0,3;0,3;0,0;0,3;0,0;0,0;0,0;0,3;0,3;0,0;1,8;0,3;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:57:06;1;;"";0
00361100000;"Kassel, documenta-Stadt";"SB";02011;"Schule Brückenhof/Nordshausen";830;774;56;0;226;0;;;10;216;4,4;95,6;25;11;48;115;3;8;6;;;;;;;;;;0;;;;;;;0;;;;;0;11,6;5,1;22,2;53,2;1,4;3,7;2,8;;;;;;;;;;0,0;;;;;;;0,0;;;;;0,0;13;213;5,8;94,2;24;11;49;116;2;4;3;1;0;0;0;0;0;0;0;0;1;2;0;0;0;;;;;;;;;11,3;5,2;23,0;54,5;0,9;1,9;1,4;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,9;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:27:09;1;;"";0
